id_str,text,created_at,polarity,user_location,senti
1333905258699960320,I remember my first beer! #BroncosCountry,2020-12-01 22:46:11,1,ID,
1333905259719258112,"RT @BGPolitics: The very worst day. Kentucky shatters records for new coronavirus cases and deaths.
https://t.co/eKfKmYtWcY https://t.co/",2020-12-01 22:46:11,1,KY,
1333905259693969410,"RT @MattHookNY: What about the 2.8M people that just die (CDC data) in the US every single year?

Many more die from regular cold thank cov",2020-12-01 22:46:11,1,CA,
1333905262957129733,RT @obedmanuel: I wish I had better news to share. The ICU doctors yesterday found it was best to intubate my father and connect him to a r,2020-12-01 22:46:12,0,AZ,
1333905266564345856,RT @News12WC: #BREAKING: The @CDCgov passed a motion 13-1 recommending the initial batches of #COVID19 be distributed to health care person,2020-12-01 22:46:12,1,PA,
1333905266681802765,"RT @PolitiFactTexas: In a Lubbock press conference, Gov. Greg Abbott described shutdowns as ""ineffective"" and said that COVID-19 is not com",2020-12-01 22:46:12,0,TX,
1333905269265457159,"RT @RepJayapal: By refusing to pass the House's COVID aid package, Senate Republicans have left people without the relief necessary to pay",2020-12-01 22:46:13,0,IL,
1333905269357686784,"RT @DavidCornDC: SCOOP: @SenatorLoeffler opposed extending COVID aid. But at the same time, Intercontinental Exchange, her husband's firm (",2020-12-01 22:46:13,1,PA,
1333905269512753152,25 percent of our patients are COVID patients. I am so tired.,2020-12-01 22:46:13,0,OR,
1333905271333203969,I'm in between and I truly hate it here,2020-12-01 22:46:14,0,FL,
1333905271656210436,RT @ibddoctor: THREAD: This years #shotwave tweet is unusual. Not about a flu shot (though I got one back in September). This year I am pa,2020-12-01 22:46:14,1,MI,
1333905272595746817,RT @CBSDenver: Surge Upon A Surge: Dr. Anthony Fauci Warns Of Increase In Colorado COVID Cases After Holiday Events https://t.co/JtjkDXZq,2020-12-01 22:46:14,0,CO,
1333905276660019201,RT @crystola_belle: So proud to be in such great company #ForbesUnder30,2020-12-01 22:46:15,0,TX,
1333905277956067333,RT @ksandnfam: Florida Governor Ron Desantis continues his killing spree in Florida while signing an executive order that bans cities and c,2020-12-01 22:46:15,0,FL,
1333905277989621763,RT @glennbeck: Daniel joins me on radio about this now,2020-12-01 22:46:15,1,TX,
1333905282087276544,@NorthmanTrader COVID-19 way of training for triathlon. All in one,2020-12-01 22:46:16,1,CA,
1333905283215572994,@Buggs70318178 @James24240131 @fuddleduddle3 @gembox5180 @Destiny08532459 @TheRightMelissa That's the survival rate https://t.co/J3H20tdEK8,2020-12-01 22:46:16,1,CA,
1333905285224787968,"RT @dansolomon: new all-time daily high for Texas covid numbers, more than 15,000. Back to late July level hospitalizations, with cases sti",2020-12-01 22:46:17,1,TX,
1333905287028195334,I keep developing new Covid-19 symptoms every 2 days!!!  I have f*cking bills to pay!!!  What the hell!  I am going https://t.co/iuvDtRmkd9,2020-12-01 22:46:17,1,WA,
1333905287741198336,$GEN #stockstobuy who do you think the CDC will give these to first? Perhaps the largest nursing home and skilled n https://t.co/dKleEEsFMd,2020-12-01 22:46:18,0,CA,
1333905289423200256,"RT @hfragozaa: Due to COVID19 Ill be blessing the first 500 people to like &amp; retweet this $500- $1000 through CashApp, Venmo , Apple Pay a",2020-12-01 22:46:18,0,AZ,
1333905291021332488,"RT @dansolomon: new all-time daily high for Texas covid numbers, more than 15,000. Back to late July level hospitalizations, with cases sti",2020-12-01 22:46:18,1,TX,
1333905293885902848,RT @KatieHill4CA: McConnells new proposed relief package still includes sweeping liability protections for big businesses while not only N,2020-12-01 22:46:19,0,WA,
1333905294200487936,RT @porousfreakk: a friends mother is battling COVID &amp; is out of work; they need help with finances as they care for her. they have been f,2020-12-01 22:46:19,1,CA,
1333905295047876608,"RT @JeffMIrwin: Inaction on a second coronavirus relief package is threatening the hungry, the unemployed, and our whole economy.

@senatem",2020-12-01 22:46:19,0,MI,
1333905295651655680,How are older adults coping with the mental health effects of COVID-19? https://t.co/hqHzpG2KHn via @instapaper,2020-12-01 22:46:19,1,NY,
1333905295731462146,CDC vaccine advisers vote to recommend that health care staff and long term care facility residents get Covid-19 va https://t.co/IgdxiHoUna,2020-12-01 22:46:19,1,TX,
1333905298822664193,make sense to me,2020-12-01 22:46:20,0,FL,
1333905299942612992,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:46:20,1,NH,
1333905301544701952,"Street vendors getting harassed? Yup, another LA problem. 

Street vendors are hardworking entrepreneurs. Have some https://t.co/x9rSevG1SK",2020-12-01 22:46:21,1,CA,
1333905301909618689,He did that!!!!!,2020-12-01 22:46:21,1,CA,
1333905303230959621,"The hospitalization rate for our trauma service region was at 30.16% on Tuesday, putting Lubbock over 15% hospitali https://t.co/0fyVEpYzhH",2020-12-01 22:46:21,0,TX,
1333905305663627264,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:46:22,1,OK,
1333905307907596288,"RT @maggieNYT: Reposting/deleted previous - From senior admin official, at todays WH coronavirus task force meeting the CDC briefed Pence/",2020-12-01 22:46:22,0,VA,
1333905308222185474,"RT @CNBCnow: BREAKING: CDC panel says health workers, nursing homes will get Covid vaccine first https://t.co/FLsoxwIOtM",2020-12-01 22:46:22,0,GA,
1333905308385624065,Again! I am So. Damn. Proud. of all of our students and their hard work.,2020-12-01 22:46:22,1,OR,
1333905308616433666,@CDCgov: Health-care workers and nursing home residents should be the first to get #coronavirus vaccines https://t.co/ECrhCgaDhl,2020-12-01 22:46:22,1,NY,
1333905309031665673,Why do people deny they might have COVID and refuse to be tested??  #WearAMaskSaveALife #COVIDIOTS #COVIDSecondWave,2020-12-01 22:46:23,1,NY,
1333905308259921923,"In this month's City Manager's Update get the latest on our new City Council, the @walnutcreekpd Chief Recruitment https://t.co/N599uQEyB8",2020-12-01 22:46:22,1,CA,
1333905309325254657,CDC vaccine advisers vote to recommend that health care staff and long term care facility residents get Covid-19 va https://t.co/hYrcFi6b0h,2020-12-01 22:46:23,1,OK,
1333905310680014851,"RT @espn_macmahon: Luka Doncic on a key to contending this season: ""Which team is not going to have [COVID-19] positive people.""",2020-12-01 22:46:23,0,TX,
1333905310818373634,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:46:23,1,TX,
1333905311531413505,"As of Sunday, the county has 38,684 coronavirus cases, an increase of 1,970 from Wednesday, according to IDPH. https://t.co/n2qmwsAWIR",2020-12-01 22:46:23,1,IL,
1333905312189997058,"This man co-authored the anti-LGBTQ laws, which updated the Constitution and rule of law in Hungary:  Hungarian an https://t.co/samiqKMuBa",2020-12-01 22:46:23,1,MA,
1333905312571564033,"RT @DavidCornDC: Did you see this? @kloeffler opposed additional COVID aid this summer. At the same time, her husband's mega-companyof whi",2020-12-01 22:46:23,1,AZ,
1333905313066487809,"When I couldn't offer a hug, I cried on Zoom calls with close friends who lost loved ones this year; I mentored hig https://t.co/bwftytxIOw",2020-12-01 22:46:24,0,CA,
1333905313364385792,"RT @DrEricDing: Florida. 

Thats it. Thats the tweet. #COVID19 https://t.co/tm0rcJhi2P",2020-12-01 22:46:24,1,FL,
1333905314559774721,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:46:24,1,NY,
1333905315386040324,RT @carlzimmer: CDC advisory committee just voted 13-1 to recommend that authorized covid 19 vaccines should be offered first to both healt,2020-12-01 22:46:24,1,CT,
1333905315818070017,"Some would suspect the +200k Deaths Caused by
POTUS was 

Invented as a 4am Talking Point 2 Influence the
election! https://t.co/lC61uTowMY",2020-12-01 22:46:24,1,FL,
1333905318816985100,It is so unfortunate that the way teams are clinching/being eliminated from Conference Championship games this seas https://t.co/7ObmAp0xkz,2020-12-01 22:46:25,0,NJ,
1333905319009931264,"RT @yoURDATAisyours: Ron Johnson has never helped at a Free Clinic or a Soup Kitchen
Still he embraces his fhrer, who covered-up #COVID19,",2020-12-01 22:46:25,1,TN,
1333905319047557120,"RT @erinleinhorn: When U.S. schools closed in March, some found it harder than others to keep kids learning. 

I spent time with a #Detroit",2020-12-01 22:46:25,0,CA,
1333905320616337408,RT @RMConservative: On yesterday's show I explain why the PA election numbers simply don't add up https://t.co/dRZCAEJUfH,2020-12-01 22:46:25,0,TX,
1333905320972849153,"RT @UNICEFUSA: Education disruptions.
Vaccine delays.
Food insecurity.

#COVID19 has been tough on children all around the world, but UNICE",2020-12-01 22:46:25,1,DC,
1333905321786552322,"RT @_SuaveTrey: Refund my cap and gown money. 
Ill send it back",2020-12-01 22:46:26,0,NC,
1333905324898705408,RT @AlexBerenson: How COVID ruined my life - from a son who lost his father to a heart attack after elective surgery was postponed. htt,2020-12-01 22:46:26,1,NY,
1333905325913739265,RT @LisaPetrillo: Some Miami innovators created  a new way to protect athletes on the field from COVID-19. They call it @CageMask! The stor,2020-12-01 22:46:27,0,FL,
1333905326140256263,"RT @JudgeClayJ: NEW: Dallas County Reports 1,179 New Positive 2019 Novel Coronavirus (COVID-19) Cases and 8 Deaths
Including 83 Probable Ca",2020-12-01 22:46:27,1,TX,
1333905326408564737,Josie Chen is an amazing @collegetrack student in her first year at Harvard. Today she shares her authentic story o https://t.co/2kxL0JE2UD,2020-12-01 22:46:27,1,CA,
1333905326878449666,"RT @Kris_Sacrebleu: I hope prison inmates are high up on list too, they too are incredibly vulnerable",2020-12-01 22:46:27,1,MA,
1333905327083892742,RT @amyriscool: This is why HE should be Senate Majority Leader.,2020-12-01 22:46:27,1,NC,
1333905330019966979,"RT @DrEricDing: BREAKINGHealth-care workers and nursing home residents/workers should be the first to get vaccines, CDC advisory group ACI",2020-12-01 22:46:28,1,NY,
1333905331047567361,"RT @drdavidsamadi: According to the data coming out now, the bad flu season of December 2019 &amp; January 2020 was actually the beginning of",2020-12-01 22:46:28,0,FL,
1333905332666585093,"RT @KristinMinkDC: NEW: Activists left body bags outside Mitch McConnells door this morning.

For months, hes been blocking the bill cov",2020-12-01 22:46:28,1,TX,
1333905334352699394,"""Our families are suffering from some of the highest COVID infection rates in the state........... and are being as https://t.co/f6QnKsHMnd",2020-12-01 22:46:29,0,RI,
1333905336017825796,"RT @HouseDemocrats: Over TEN MILLION confirmed #COVID19 cases in the U.S.

Still no action from @senatemajldr.

When will he do his job? Th",2020-12-01 22:46:29,1,CA,
1333905337796194304,RT @Redpainter1: of course health care workers and nursing home residents should get the COVID vaccine first - I cannot believe that this w,2020-12-01 22:46:29,1,IN,
1333905339335536642,It has CCP written all over it!!,2020-12-01 22:46:30,1,NJ,
1333905339473817602,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:46:30,1,CA,
1333905340182589442,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:46:30,1,CA,
1333905340539297798,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:46:30,1,TX,
1333905344695738369,"Lowkey getting kinda shredded cause of COVID, Im 10lbs down already. Kinda scary but kinda dope",2020-12-01 22:46:31,0,AZ,
1333905344687431680,"RT @AngelaInKy502: #Kentucky #Covid19 New#s
*RECORD BREAKING

*4151 New cases

183,168 TTL cases

*9.55 Positivity rate 

*35 New losses t",2020-12-01 22:46:31,1,KY,
1333905347032084483,I am beyond fucking upset that we're not doing santa photos for him because fucking COVID #ruiningchristmas,2020-12-01 22:46:32,0,FL,
1333905348713910274,God I hate you lmfao,2020-12-01 22:46:32,0,IN,
1333905348755939329,@realDonaldTrump If Trump would have spent as much time on COVID 19 as he has with disputing the election results w https://t.co/nfWj08MQAZ,2020-12-01 22:46:32,0,NC,
1333905349212991488,@NotYourGrandkid Covid.  And i dont control the post,2020-12-01 22:46:32,0,CA,
1333905350681092097,"needed items I just talked to one of the kids, who lost his dad to Covid, and just know that all of you are making https://t.co/uxSzmVsIft",2020-12-01 22:46:33,0,IL,
1333905351188484096,CDC vaccine advisers vote to recommend that health care staff and long term care facility residents get Covid-19 va https://t.co/wEnUzJ3HuN,2020-12-01 22:46:33,1,CA,
1333905351335440388,@GregAbbott_TX just wanted you to know that youre the worst,2020-12-01 22:46:33,0,TX,
1333905352207831042,Second Republican lawmaker in a week announces hes positive for COVID-19 https://t.co/fhinYbhet6,2020-12-01 22:46:33,0,IL,
1333905352690180104,My first major theater I had ever been to growing up https://t.co/9u0DxtV9Rf,2020-12-01 22:46:33,1,TX,
1333905353709395970,#BREAKING: The @CDCgov passed a motion 13-1 recommending the initial batches of #COVID19 be distributed to health c https://t.co/1pHUDHsZtr,2020-12-01 22:46:33,1,NY,
1333905354543951872,I cant believe it we are in the month of December. Strange how a pandemic started one year ago. #coronavirus outbr https://t.co/ySI44bB3xM,2020-12-01 22:46:33,1,WA,
1333905357312241673,RT @streetsblogchi: Emails obtained via a Freedom of Information Act request revealed that Metra deputy executive director John Milano refe,2020-12-01 22:46:34,0,FL,
1333905358323068928,@CNBC @megtirrell I guess the folks over at the CDC didn't hear this.                                          https://t.co/nwo8wKt1yF,2020-12-01 22:46:34,0,CO,
1333905358960680970,"To confirm what we've suspected for a while now, really interesting study! ""Coronavirus Was In U.S. Weeks Earlier T https://t.co/eTbpL5Rza9",2020-12-01 22:46:34,0,DC,
1333905359715528704,First @GavinNewsom now Liccardo. How TF do they expect people to take their COVID directives seriously when they th https://t.co/BjlLAfZJ9X,2020-12-01 22:46:35,0,CA,
1333905360067899392,"RT @RepRonWright: While American small businesses are counting on Congress to re-open the #PPP, Speaker Pelosi &amp; House Democrats think the",2020-12-01 22:46:35,1,TX,
1333905363956092929,"RT @RawStory: Second Republican lawmaker in a week announces hes positive for COVID-19
https://t.co/C9zM1vmO8D",2020-12-01 22:46:36,1,NY,
1333905370436177922,"RT @SaraCarterDC: LA County Sup. voted to ban outdoor dining due to COVID-19, then headed to her favorite restaurant

It's hypocrisy at its",2020-12-01 22:46:37,0,CA,
1333905370746597376,RT @TMZ: COVID Outbreak at Swingers Convention in New Orleans https://t.co/6qbKW5W0Hl,2020-12-01 22:46:37,0,PA,
1333905370901745664,RT @CarrieMGoldman: Perspective | Distance learning not working? Here are strategies to try. I'm really happy to share this piece I wrote f,2020-12-01 22:46:37,1,MA,
1333905370696265729,"Good news if it is actually achieved, substantive, substantial, etc... - McConnell: COVID-19 relief will be added t https://t.co/mf812s4pGr",2020-12-01 22:46:37,0,NY,
1333905371661021193,RT @KyStateU: Help @KyStateU students overcome the challenges of these unprecedented times. Make your donation to the COVID-19 Student Emer,2020-12-01 22:46:38,0,KY,
1333905371849699335,RT @ryanraiche: JUST IN: CDCs advisory panel on vaccines votes 13-1 to give priority to healthcare workers and residents in long term care,2020-12-01 22:46:38,1,FL,
1333905373913354241,".@GovParsonMO @LydaKrewson @PresReed @RepAnnWagner @RoyBlunt @HawleyMO @ScottSifton
@LacyClayMO1 @jmmurphy8 https://t.co/HZzajpdjqO",2020-12-01 22:46:38,1,MO,
1333905374211018752,"RT @DavidCornDC: SCOOP: @SenatorLoeffler opposed extending COVID aid. But at the same time, Intercontinental Exchange, her husband's firm (",2020-12-01 22:46:38,1,AK,
1333905374496186368,"RT @Clyde2241: Without @ossoff &amp; @ReverendWarnock in the Senate nothing will be done to help us.

There will be no:
Covid relief
Expansio",2020-12-01 22:46:38,1,CA,
1333905376383799301,RT @TheEliKlein: Florida now has less current Covid hospitalizations per capita than New York,2020-12-01 22:46:39,0,VA,
1333905376811642881,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:46:39,1,KY,
1333905376807415809,"You've got questions about the coronavirus vaccine. We've got answers about how it will roll out in North Carolina.

https://t.co/SuW9v6CdK7",2020-12-01 22:46:39,1,NC,
1333905376836632576,"Seriously,..how is this not a crime? 
#RepublicansAreDestroyingAmerica

https://t.co/NTBX4NVADq",2020-12-01 22:46:39,0,NV,
1333905377893683203,"RT @cityoflubbock: Tuesday, 12/1/20, as of 4 p.m.
- Cases confirmed: 33,045
- New: 622
- Active: 5,371
- New Recoveries: 435
- Total Recove",2020-12-01 22:46:39,1,TX,
1333905378438950912,"@JeffBezos Amazon provided over 250,000 new jobs during this COVID-19 pandemic bringing its total employees to 1 mi https://t.co/fm0NSeWpU1",2020-12-01 22:46:39,1,GA,
1333905380120940547,RT @OhioSense: Horrible Horrigan got the virus despite supposedly following all the nonsense rules he pushed. He is fine. Hopefully he will,2020-12-01 22:46:40,1,OH,
1333905380343222272,"RT @buttpraxis: Antibodies were discovered in blood collected between Dec 13 and Dec 16, a full month prior to the previously documented f",2020-12-01 22:46:40,0,MA,
1333905384134864898,"RT @StevenTDennis: NORTH DAKOTA hits COVID milestone: 

1 out of every 800 residents dead",2020-12-01 22:46:40,1,DC,
1333905384260603904,RT @tarahaelle: I've reported on vaccines &amp; vax hesitancy for 10 yrsmy specialty since I began science journo. My plea to all journalists:,2020-12-01 22:46:41,0,CA,
1333905385741225985,"RT @ashishkjha: Everything -- COVID and non-COVID is affected

So borderline admission for heart failure? Person now goes home

Pt with inf",2020-12-01 22:46:41,0,TX,
1333905388413087745,Modernas COVID-19 Vaccine Candidate Gets More Good News https://t.co/P4L57pGD8G,2020-12-01 22:46:42,1,NJ,
1333905389058813953,Emmett schools resume classes with required face coverings https://t.co/uFA0Kz0ilr https://t.co/j4K1grthOh,2020-12-01 22:46:42,0,ID,
1333905389834956800,"@chi_geek @53viroqua Neighbors and COVID killed it, so opponents win until adjacent old house decays beyond saving. https://t.co/u6AaA9uFtq",2020-12-01 22:46:42,1,IL,
1333905390052929536,Agree. Too soon to learn long term effects. Side effects etc,2020-12-01 22:46:42,0,AZ,
1333905391592353795,"#Jigsaw #Puzzle #people, coming #soon: https://t.co/CjUwOXlIcI
#Covid #Projects #Jigsaw_puzzles #Flowers https://t.co/T24HPM2zdG",2020-12-01 22:46:42,0,CA,
1333905391919505410,RT @whstancil: The liability shield for COVID relief ought to be such a politically toxic idea: it's literally giant corporations holding e,2020-12-01 22:46:42,1,KY,
1333905392296812546,RT @rroc_la: A member of RROC tested positive for COVID-19. We are prioritizing the health of our gente. If you have been involved in our a,2020-12-01 22:46:42,1,CA,
1333905392234061828,Kicking off the vax priorities.... @Pranay_md @BenjaminLinas @assoumou_MD @RLEpstein_MD @BhadeliaMD @jabarocas https://t.co/nrpHQh0aJP,2020-12-01 22:46:42,0,MA,
1333905392728944641,America will be mourning this virus for many years to come.,2020-12-01 22:46:43,1,KY,
1333905393957867523,RT @JackPosobiec: WE ALL KNEW THIS CNN YOU ARENT SPECIAL YOU HELPED THEM,2020-12-01 22:46:43,1,TX,
1333905393706172417,"The #GayElderCircle remembers our HIV/AIDS history, today on #WorldAidsDay.  We are fortunate to live in an area wi https://t.co/J1ynGCiOLY",2020-12-01 22:46:43,1,CA,
1333905394633216002,At some point when we reach the other side of this #COVIDSecondWave there needs to be a national holiday for health https://t.co/g6zl9xJLp9,2020-12-01 22:46:43,1,IL,
1333905398601048073,Interesting...,2020-12-01 22:46:44,1,MD,
1333905399230181377,Somebody who had Covid said theyve been without the ability to smell or taste for almost a month now ,2020-12-01 22:46:44,0,NY,
1333905400958095360,Judgement on COVID-19 goes HEAVY METAL [Kenneth Copeland Remix] [I Demand] https://t.co/sY7rd5gQS5 via @YouTube,2020-12-01 22:46:45,0,WA,
1333905401788715010,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:46:45,1,NV,
1333905403084738560,RT @froomkin: Coverage of the bipartisan COVID relief package should be a lot less about optics and a lot more about the poison-pill liab,2020-12-01 22:46:45,0,VA,
1333905403403522054,"Second of 4 #RGVFootball district championship games to be called off due to COVID concerns this week

Teams are he https://t.co/v08z33bR17",2020-12-01 22:46:45,0,TX,
1333905405102067712,"RT @maggieNYT: Reposting/deleted previous - From senior admin official, at todays WH coronavirus task force meeting the CDC briefed Pence/",2020-12-01 22:46:45,0,CA,
1333905406024937475,lmao  2 of them are on IR and one is a 3rd string QB. Awesome news......,2020-12-01 22:46:46,1,MD,
1333905407392223234,"RT @RussosBrand: .@Taeler_Hendrix talks #WWE, #Netflix recommendations, #NFL/COVID and more ONLY on @RELMNetwork video &amp; audio - first time",2020-12-01 22:46:46,1,IL,
1333905407547494400,RT @porousfreakk: a friends mother is battling COVID &amp; is out of work; they need help with finances as they care for her. they have been f,2020-12-01 22:46:46,1,NC,
1333905408226963458,RT @mkraju: CNN: Vaccine advisers to CDC voted 13-1 on Tuesday to recommend that both health care workers and residents of long term care f,2020-12-01 22:46:46,1,IL,
1333905409430745089,RT @mkraju: CNN: Vaccine advisers to CDC voted 13-1 on Tuesday to recommend that both health care workers and residents of long term care f,2020-12-01 22:46:47,1,GA,
1333905410940567552,"RT @KathySoltani: Simple truths: 
Benghazi wasn't about a video.
COVID 19 has a 99.9% survival rate.
MSM is an enemy of the people.
RINOS a",2020-12-01 22:46:47,0,CA,
1333905413725630465,RT @WSJ: Breaking: A CDC panel recommends giving the first Covid-19 vaccine doses to health-care workers and residents of long-term care fa,2020-12-01 22:46:48,1,RI,
1333905414107189248,@cryingoflot69 @DxmJohansen @BarackObama0101 @realDonaldTrump Exploded? Trumps average GDP through Jan 2019 (pre https://t.co/BSeolDsw4A,2020-12-01 22:46:48,0,CA,
1333905414954520576,"RT @AliVelshi: First Covid vaccines to be offered to health workers, nursing homes, CDC panel says https://t.co/zlQ4r3E92M",2020-12-01 22:46:48,0,IN,
1333905414992195584,RT @bader_diedrich: Tragic https://t.co/QPZxfUnrR5,2020-12-01 22:46:48,0,WA,
1333905415428562945,"RT @travisakers: Under @GovRonDeSantis, 1 in every 21 people in Florida have been infected by COVID-19.

Today, the state became the third",2020-12-01 22:46:48,1,FL,
1333905414958833664,"Before COVID-19 vaccines are authorized, a @CDCgov advisory committee recommended healthcare personnel and long-ter https://t.co/D1uVDHldx7",2020-12-01 22:46:48,0,GA,
1333905416045142024,"RT @therecount: Senate Majority Leader McConnell says theres likely to be discussion about a COVID relief package early next year.

He say",2020-12-01 22:46:48,1,GA,
1333905415982231554,@sendavidperdue @GaPorts You did nothing to help build the economy it was the Obama Admin &amp; Democrats that got us o https://t.co/NxNeXdLfGT,2020-12-01 22:46:48,1,GA,
1333905416955293699,"RT @iDrewItUp: Post-Covid, I want to pick all the low-hanging fruit I ignored before. I want to go to Mexico and Canada. I want to visit wi",2020-12-01 22:46:48,1,TX,
1333905418888810504,"RT @inthesetimesmag: With their industry in peril, the post-Covid future offers two possible directions for restaurant workersdignity or p",2020-12-01 22:46:49,0,NY,
1333905419400605701,"@seacreaturemama @Para_Doc Honestly, if this had been properly dealt with we wouldnt be having this conversation, https://t.co/rMq1vvxdI6",2020-12-01 22:46:49,1,GA,
1333905420314836992,"RT @chrislhayes: A reminder that if If the US just had the same deaths per million as Canada, a country whose Covid repsonse has been decen",2020-12-01 22:46:49,1,CO,
1333905420482699270,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:46:49,1,TX,
1333905420335910916,RT @DrEricDing: 2) Meanwhile just last night:,2020-12-01 22:46:49,1,NY,
1333905423280132098,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:46:50,1,OR,
1333905424651849729,"RT @CNN: A nurse's mom and husband both died from Covid-19, three days apart. She describes comforting her spouse.

""He said, 'I love you.'",2020-12-01 22:46:50,0,WA,
1333905426090430465,"@SkyNews Hi there , i am from brazil , I have no job because coronavirus crisis, I need somebody help me  god bless you and your family .",2020-12-01 22:46:51,1,IL,
1333905427516440576,RT @Public_Citizen: McConnells ploy  refusing to pass pandemic relief unless he gets a COVID-liability shield for businesses  is one of,2020-12-01 22:46:51,0,OR,
1333905427763957767,Stalled coronavirus stimulus talks show signs of life as bipartisan group unveils plan - The Wall Street Journal https://t.co/c9W9HPCFMw,2020-12-01 22:46:51,0,NC,
1333905428296720386,"RT @4TaxFairness: @jimtankersley Need 8 reasons why that's a terrible idea?
https://t.co/cQugQEQYM1",2020-12-01 22:46:51,1,NY,
1333905429571768321,"RT @ChristinaK12: FREE COVID-19 testing for Christina staff and students, Dec 1-3. Pre-register today!  Dec 1 at @GlasgowHS, Dec 2 at @Geor",2020-12-01 22:46:51,1,DE,
1333905431203356672,"RT @TedNesi: Today's data on new COVID-19 hospital admissions in RI continues to be worrying.

Over 60 patients admitted in a day for the t",2020-12-01 22:46:52,0,RI,
1333905432142880769,RT @GordonGChang: #China's regime for decades has indoctrinated the Chinese people that it is good to kill Americans. #coronavirus #COVID #,2020-12-01 22:46:52,0,TX,
1333905436307640321,RT @ClarkCountyNV: #ClarkCounty has launched Round 3 of its Small Business Stabilization Grant for businesses affected by #COVID19. Grants,2020-12-01 22:46:53,0,NV,
1333905436546789379,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:46:53,1,CA,
1333905436597133312,"RT @nursekelsey: At this point COVID can still kill you &amp; you dont even have to have It.

If we dont have hospital beds or staff availabl",2020-12-01 22:46:53,0,WA,
1333905437167534081,"It gets tougher after this, but this seems like the obvious order of operations here.",2020-12-01 22:46:53,1,OR,
1333905437847027712,RT @FINALLEVEL: My father-in-law Cocos dad was a serious No Masker  COVID hit him. Pneumonia in both lungs.. 40 days in ICU close to d,2020-12-01 22:46:53,0,CA,
1333905440577564672,RT @SenWhitehouse: To Senate Republicans: wear masks and let us pass another covid relief bill.,2020-12-01 22:46:54,1,NC,
1333905440808214529,"Eventually you reach a point where other peoples hate just fuels your strength &amp; commitment to truth. 

Im not  https://t.co/JBZmxISZu4",2020-12-01 22:46:54,0,CA,
1333905445120061442,"RT @KennyFawkes: On the morning of Nov 30th at 3am, Las Vegas and North Las Vegas cleared out an encampment of 100 people and subsequently",2020-12-01 22:46:55,1,GA,
1333905444998299648,RT @DrEricDing: 4) Don Jr in Florida. And of course we know what happened to Don Jr.,2020-12-01 22:46:55,0,AZ,
1333905445178777600,"ACC announces more schedule changes, new COVID-19 protocols https://t.co/JWMRl4a15q",2020-12-01 22:46:55,1,NC,
1333905446890037252,Health care personnel are defined as paid and unpaid persons serving in health care settings who have the potentia https://t.co/lyceO2gXuz,2020-12-01 22:46:55,0,NY,
1333905452220878848,RT @caitlin_oh: in print today on the Science front https://t.co/rCv1zyReWF https://t.co/ttgkHIJfxn,2020-12-01 22:46:57,0,AZ,
1333905452061618182,A federal vaccine advisory committee voted to recommend that health-care workers and residents of long-term care fa https://t.co/d8StwXYUIG,2020-12-01 22:46:57,1,DC,
1333905452904579073,"Covid and pneumonia!!! What a way to bring in December, I just want to feel better for the holidays #thissucks #COVIDsucks #pneumoniasucks",2020-12-01 22:46:57,1,CA,
1333905455282794496,"RT @therecount: Biden says hell take a look at the $908B bipartisan COVID relief proposal.

He says hes not yet spoken with Sen. McCo",2020-12-01 22:46:57,0,GA,
1333905455391805440,"Visits will be able to happen across all tiers and will begin on Wednesday, the government has announced.

Read mor https://t.co/aLCSuWe7dN",2020-12-01 22:46:57,1,CA,
1333905456700424192,I used my online presence to shut down racists and to support #BLM efforts and give others a voice when they needed https://t.co/zp0P0csYBj,2020-12-01 22:46:58,0,CA,
1333905456834736129,the airport doesnt give a fuck about covid but gives me random bag check because my gingerbread cookies look funny https://t.co/4b5PPdbFxH,2020-12-01 22:46:58,0,NY,
1333905457463914496,RT @businessinsider: An anti-gay Hungarian politician has resigned after being caught by police fleeing a 25-man orgy through a window http,2020-12-01 22:46:58,1,IL,
